Moves
""
e4 c6 Bc4 d5 exd5 cxd5 Bb3 Nc6 d4 Nf6 c3 Bf5 h3 e6 Nf3 Be7 Nbd2 Na5 Ba4+ Nc6 a3 a6 Ne5 Qc7 Nxc6 bxc6 O-O O-O Nf3 c5 Re1 cxd4 Nxd4 Bg6 Qf3 Ne4 Qe3 Bc5 Qe2 e5 f3 exd4 fxe4 dxc3+ Kh1 cxb2 Bxb2 Bxe4 Qg4 g6 Qg5 Be7 Qh6 f6 Bb3 Qb7 Re3 Rfe8 Rae1 Bf8 Qf4 f5 R1e2 Qb8 Qg5 Bg7 Bxg7 Kxg7 Bxd5 Ra7 Bxe4 Rxe4 Rxe4 fxe4 Rxe4 Qb1+ Kh2 Qxe4
d4
e4 e5 Nf3 Nc6 d4 exd4 Bc4 Be7 c3 Bf6 cxd4 d6 Nc3 Nge7 Be3 O-O O-O Na5 Bd3 Bg4 h3 Bh5 g4 Bg6 g5 Nec6 gxf6 Qxf6 Bg5 Qe6 d5 Qxh3 dxc6 Qg4+ Kh2 Nxc6 Rg1 Qh5+ Kg2 Qg4+ Kf1 Qh3+ Ke2 Bh5 Kd2 Nd4 Be2 Nxe2 Qxe2 Qxf3 Qe3 Qxe3+ Kxe3 Kh8 f4 c6 f5 f6 Bf4 Rad8 Rh1 Bf7 Rh2 d5 exd5 cxd5 Nb5 a6 Nd4 Rfe8+ Kf3 g5 fxg6 Bxg6 Rg1 Kg8 Nf5 d4 Nh6+ Kf8 Rxg6 hxg6 Ng4 g5 Nxf6 gxf4 Nxe8 Rxe8 Rh8+ Ke7 Rxe8+ Kxe8 Kxf4 Kd7 Ke4 Kc6 Kxd4 Kb5 Kc3 Ka4 a3 b5 Kc2 a5 Kc3 b4+ axb4 axb4+ Kc4 b3 Kc3 Ka5 Kxb3 Kb5
""
e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Bd3 Be6 O-O Bd6 c3 Nbd7 Bg5 c6 Re1 Qc7 Nbd2 O-O-O a4 h6 Be3 g5 a5 Rdg8 h3 g4 hxg4 Bxg4 a6 b6 c4 h5 c5 bxc5 dxc5 Nxc5 Bxc5 Bxc5 Rc1 Bb6 Bb5 c5 b4 Kb8 bxc5 Ba5 Rb1 Ka8 Re3 h4 Ne4 dxe4 Rxe4 h3 Rxg4 Rxg4 Ne5 Rxg2+ Kf1 h2 Bc6+ Qxc6 Nxc6 h1=Q+ Ke2 Qxd1+ Rxd1 Ne4 Rd7
""
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 Nf6 Ne5 Nbd7 Nxg6 hxg6 Bc4 e6 Bf4 Nb6 Bb3 Nfd5 Be3 Nxe3 fxe3 Qg5 Qf3 Bd6 Ne4 Qh4+ g3 Qe7 O-O-O O-O-O h4 Nd5 Nxd6+ Rxd6 e4 Nb6 Rhf1 f6 e5 Rdd8 exf6 gxf6 Qxf6 Rde8 Rde1 Nd5 Qxg6 Rhg8 Qd3 Kb8 Bxd5 cxd5 Rf3 Rg4 Rfe3 Qg7 c3 Qh6 Kb1 Qg7 Rf1 e5 dxe5 Rxe5 Rxe5 Qxe5 Rg1 Qg7 a3 Qg8 Rd1 Rxg3 Qxd5 Qh7+ Ka2 Rg8 Qd6+ Kc8 h5 Qf7+ Qd5 Qxd5+ Rxd5 Kc7 Rf5 Rh8 Kb3 a6 Kc4 Kc6 Rf6+ Kd7 h6 Rh7 Kd5 Ke7 Rg6 Kd8 Ke6 Re7+ Kf6 Rh7 Rg8+ Kc7 Rg7+ Kd6 Rxh7 b5 Ra7 Kc5 Rxa6 Kc4 Rb6 Kb3 Rxb5+ Ka2 a4 Ka1 a5 Ka2 a6 Ka1 a7 Kb1 b4 Kc2 c4 Kb3 c5 Kc4 c6 Kxb5 c7 Kxb4 c8=Q Kb3 a8=Q Kb2 Qab7+ Ka2 Qca8#
""
e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 c4 Bf5 Nc3 e6 Bf4 dxc4 Bxc4 Bb4 Qb3 Nxd4 Nxd4 Qxd4 Qxb4 Qxf4 Bb5+
""
e4 c6 d4 d5 e5 Bf5 g4 Bg6 e6 fxe6 h4 h6 Nh3 Nf6 Nf4 Be4 f3 Bh7 Nxe6 Qd6 Nxf8 Qg3+ Ke2 Rxf8 Rh3 Qd6 Nc3 Nbd7 Bg2 e5 dxe5 Nxe5 Qd4 O-O-O Bf4 Rde8 Kd2 Qe6 Rd1 Ne4+ fxe4 Rxf4 exd5 Rxd4+ Kc1 Rxd1+ Nxd1 cxd5 Rc3+ Kb8
""
e4 e5 Nf3 Nf6 Nc3 Bb4 d3 Nc6 Bd2 d5 exd5 Nxd5 Nxd5 Bxd2+ Qxd2 Qxd5 Qg5 O-O Be2 h6 Qd2 Bf5 O-O Rad8 Nh4 Bh7 Qc3 Nd4 Bd1 c5 Nf3 b6 Re1 Rfe8 Qa3 a5 c3 Nxf3+ Bxf3 Qxd3 Rad1 Qf5 Rxd8 Rxd8 Be4 Qg4 Bxh7+ Kxh7 Qb3 Rd6 Qxf7 Rd1 Kf1 Rxe1+ Kxe1 Qxg2 Qf5+ Qg6 Qxe5 Qb1+ Ke2 Qxb2+ Kf3 Qc2 Qe4+ Qxe4+ Kxe4 b5 Kd5 b4 cxb4 cxb4 Kc5
""
e4 c6 d4 d5 exd5 cxd5 c4 Nc6 Nf3 Nf6 Nc3 Bg4 Be2 e6 O-O Bxf3 Bxf3 Be7 cxd5 Nxd5 Nxd5 exd5 Re1 O-O Be3 Bb4 Re2 Re8 Rc1 Qd7 Rec2 Bd6 a3 a6 b4 Qf5 Be2 Qf6 Bd3 Qh4 g3 Qf6 Bf1 Re7 Bg2 Qe6 Qf3 Qe4 Qh5 Qd3 Rd2 Qxa3 Bxd5 Qxc1+ Kg2 Nxb4 Be4 Rxe4
""
e4 c6 d4 d5 e5 Bf5 g4 Bg6 e6 Qd6 exf7+ Bxf7 Nh3 h6 Qe2 Nf6 Bf4 Qb4+ c3 Qb6 Bg2 Nbd7 O-O O-O-O b4 g5 Bg3 Re8 a4 Bg7 a5 Qb5 Qxb5 cxb5 Na3 a6 Rfe1 Nxg4
""
e4 c5 Nf3 e6 c3 d5 exd5 exd5 d4 Nc6 Bb5 Nf6 Bg5 Be7 Nbd2 c4 Ne5 Bd7 Nxd7 Qxd7 Nf3 O-O O-O a6 Ne5 Qc7 Ba4 b5 Bc2 Nxe5 Bf4 Bd6 dxe5 Bxe5 Bxe5 Qxe5 f4 Qe3+ Kh1 Rfe8 Qf3 Qxf3 Rxf3 Re2 Rc1 Rae8 b3 Rxc2
""
d4 c6 Bf4 d5 e3 Bf5 c4 e6 Qb3 Qb6 c5 Qxb3 axb3 a6 Nc3 Nd7 b4 Ngf6 b5 cxb5 Nxb5 O-O-O Nd6+ Bxd6 Bxd6 e5 c6 Nb6 cxb7+ Kd7 Bxe5 Nc4 Bxc4 dxc4 Rxa6 Ne4 f3 Ng5 Ne2 Bd3 Kd2 f6 Bf4 Ne6 Bg3 h5 h4 g5 hxg5 fxg5 Be5 Rhg8 Rxh5 g4 Rh7+ Ke8 b8=Q Rxb8 Bxb8 gxf3 Ng1 f2 Rxe6+ Kd8 Rd6+ Ke8 Rc6 Kd8 Rd6+ Ke8 Rc6 Bxh7
""
f4 c6 e4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bc8 Bc4 e6 Nf3 Nf6 O-O Be7 d4 Nd5 c3 O-O Ne5 Nd7 f5 Nxe5 dxe5 exf5 Nxf5 Bxf5 Rxf5 Bc5+ Kh1 Ne7 Rf1 Qxd1 Rxd1 Rad8 Bg5 Rxd1+ Rxd1 Re8 Bxe7 Bxe7 Rd7 Bf6 Bxf7+
""
