Moves
b4
Nf3 d6 d4 g6 c4 Bg7 Nc3 Nf6 e4 O-O Be2 Bg4 h3 Bxf3 Bxf3 c6 O-O e5 Be3 Nbd7 Re1 Re8 Qc2 Qc7 Rad1 exd4 Bxd4 Ne5 Bxe5 dxe5 b3 Rad8 g3 Bf8 Rxd8 Rxd8 Rd1 Rd6 Kg2 Qd7 Rxd6 Qxd6 Ne2 a6 Ng1 Qd4 g4 h6 Ne2 Qa1 Nc3 Bb4 Nb1 Qd4 a3 Bc5 b4 Ba7 c5 b6 cxb6 Qxb6 Nd2 Qxf2+
""
e4 d6 d4 g6 Nc3 Bg7 Bg5 Nf6 e5 dxe5 dxe5 Qxd1+ Rxd1 Ng4 h3 Nxe5 Nd5 O-O Nxc7 Bf5 Bxe7 Rc8 Nxa8 Rxc2 Rd8+
""
e4 e5 f4 d5 exd5 exf4 Nc3 Nf6 Bc4 Bd6 Nf3 O-O d4 Nbd7 O-O Nb6 Bb3 Bg4 h3 Bh5 Qd3 Re8 Ne5 Bxe5 dxe5 Rxe5 Bxf4 Bg6 Qg3 Nh5 Qh2 Nxf4 Qxf4 Rf5 Qd2 Rxf1+ Rxf1 Qd6 Nb5 Qc5+ Nd4 Nxd5 c3 Re8 Qg5 c6 h4 h6 Qg4 Ne3 Qxg6 Nxf1 Qxf7+ Kh7 Bc2+ Kh8 Qxe8+
""
Nf3 d6 b3 e5 Bb2 f5 d4 Nd7 dxe5 dxe5 Nxe5 Ngf6 e3 Bd6 Nxd7 Bxd7 Bc4 Qe7 O-O O-O-O Nc3 Bc6 Qe2 Ng4 g3 Qh4 f3 Qh3 fxg4 fxg4 Be6+ Kb8 Bxg4 Qh6 Bf3 Bxf3 Rxf3 Bc5 Raf1 Rhe8 Nd1 a6 Kg2 Qg6 Qc4 Bb6 Bd4 Bxd4 exd4 h5 Ne3 h4 Nf5 hxg3 Rxg3 Qh5 Rxg7 Re2+ Rf2 Rxf2+ Kxf2 Qxf5+ Ke2 Qe4+ Kd2 Qf4+ Kc3 Qe3+ Kb2 Rxd4 Qxc7+ Ka7 Qxb7#
""
e4 e6 f4 d5 exd5 exd5 Nf3 Bd6 d4 Ne7 Bd3 O-O O-O Bf5 c3 c6 Bxf5 Nxf5 Nbd2 Qc7 Ne5 Ne3 Qf3 Nxf1 Nxf1 f6 Ng4 Nd7 Bd2 Rae8 Qg3 Kh8 h4 Nb6 b3 Re4 h5 Bxf4 Bxf4 Qxf4 Qxf4 Rxf4 Nfe3 Re8 g3 Rf3 Re1 f5 Ne5 Rxg3+ Kh2 Rxe3 Rxe3 Kg8 Kg3 Nd7 Kf4 Nxe5 Rxe5 Rxe5 dxe5 g6 hxg6 hxg6 Kg5 Kf7 a4 Ke6 Kf4 g5+ Kxg5 Kxe5 b4 f4 Kg4 Ke4 b5 f3
f3 d6
b3 d6 Bb2 Nf6 Nc3 Nbd7 e3 e5 Nge2 g6 f4 Bg7 g3 O-O Bg2 c6 O-O Qc7 d3 b6 f5 Bb7 e4 d5 Qd2 Rad8 fxg6 hxg6 Qg5 a6 exd5 cxd5 Rae1 d4 Ne4 Nxe4 Bxe4 Bxe4 dxe4 Qxc2 Ba3 Nc5 Bxc5 bxc5 Qc1 Qxe4 Qxc5 Rc8 Qa5 Rc2 Qxa6 Bh6 Qb5 Be3+ Rf2 Bxf2+ Kxf2 Qe3+ Kg2 Rxa2 b4 d3 Kh3 Rxe2 Rxe2 Qxe2 Qc4 Qf1+ Kh4 Kg7 b5 Rh8+ Kg4 Qf5#
""
