Moves
Nc3 Nf6
d4 d5 c4 c6 Nc3 Nf6 Nf3 Bf5 e3 e6 Be2 Be7 O-O O-O cxd5 exd5 Bd2 Nbd7 Rc1 Ne4 Nxe4 Bxe4 Bc3 Bd6 Ne5 Qe7 f3 Bxe5 fxe4 Bc7 e5 f6 Bg4 fxe5 Bxd7 Qxd7 dxe5 Qe6 Qh5 Bb6 Bd4 Rxf1+ Kxf1 Rf8+ Kg1 Qf5 Qxf5 Rxf5 b4 Rf7 a3 Rc7 g3 Kf7 Kg2 g6 Rf1+ Ke7 g4 c5 bxc5 Bxc5 h3 Bxa3 Bxa7 Rc2+ Kf3 Ke6 Bd4 Rh2 Kg3 Rd2 Rf6+ Ke7 Rb6 h6 Rxg6 Bb2 Rxh6 Bxd4 exd4 Rxd4 Rh7+ Ke6 Rxb7 Kxe5 Re7+ Kf6 Re1 Rd3+ Kh4 d4 Rf1+ Kg6 Rf5 Rd1 Rd5 d3 Rd6+ Kg7 g5 d2 Kh5 Rh1 Rxd2 Rxh3+ Kg4 Rb3 Rd7+ Kg6 Rd6+ Kg7 Kf5 Rb5+ Kg4 Rb4+ Kf5 Rb5+ Kg4 Rb3 Kh5 Rh3+ Kg4 Ra3 Kf5 Ra5+ Kg4 Ra4+ Kf5 Ra5+ Kg4 Ra3 Kf5 Ra5+
""
e4 c6 f4 d5 e5 Bf5 Nf3 h5 d4 e6 c3 Be7 a4 Bh4+ g3 Be7 a5 a6 b4 Rh6 Bd3 Bxd3 Qxd3 h4 g4 h3 g5 Rh8 O-O Nd7 Na3 Qc7 Nc2 O-O-O Ne3 f6 Ng4 fxg5 fxg5 Rh5 Be3 Nf8 Rf2 Re8 Raf1 Qd8 Nd2 Bxg5 Bxg5 Rxg5 Qxh3 Nh6 Rg2 Ng6 Nxh6 Rxg2+ Qxg2 gxh6 Rf6 Nh4 Qg4 Rg8 h3 Rxg4+ hxg4 Qg8 Kf2 Qxg4 Nf3 Qg2+ Ke3 Nxf3 Rxf3 Qg5+ Kf2 h5 Rf6 Qd2+ Kf1 Qxc3 Rxe6 Qxd4 Re7 Qxb4 e6 Qxe7
""
d4 d5 Nf3 c6 Bf4 Bf5 e3 Nd7 Be2 e6 O-O Ngf6 h3 Be7 Nbd2 O-O Nh4 Bg6 Nxg6 hxg6 c4 Ne4 Nxe4 dxe4 Qb3 Qb6 c5 Qxb3 axb3 a6 b4 Nf6 Ra2 Nd5 Bg3 Nxb4 Ra3 Nd5 Rb3 Ra7 Bd1 f5 Bc2 a5 Ra3 Nb4 Bb3 Kf7 Rfa1 Bd8 Ra4 Nd3 Rb1 b5 cxb6 Bxb6 Bc4 Nb4 Rba1 Kf6 Bd6 Rfa8 Be5+ Kf7 f3 exf3 gxf3 Nd5 e4 fxe4 fxe4 Nf6 Kg2 Nxe4 Kf3 Nd2+ Ke3 Nxc4+ Rxc4 Rc8 Ke4 Kg8 Rg1 Kh7 Rc2 a4 Rcg2 a3 bxa3 Rxa3 Rxg6 Ra7 Rxe6 c5 Rxb6 cxd4 Bxd4 Re8+ Kd3 Ra3+ Kc4 Rc8+ Kb4 Ra7 Rh6+ gxh6 Bxa7 Ra8 Bd4 Rb8+ Kc4 Rc8+ Kd3 Rc7 h4 Rb7 h5 Rd7 Ke4 Re7+ Be5 Rf7 Rg8 Kxg8 Kd5 Rf1 Ke6 Rh1 Kf6 Rxh5 Bd6 Rh1 Kg6 h5 Kg5 h4 Kg4 h3 Kg3 Kg7 Be5+ Kg6 Kg4 h2 Bxh2 Rxh2 Kg3 Rb2 Kf3 Rb4 Ke3 Kf5 Kd3 Ke5 Kc3 Rd4 Kc2 Kd5 Kc3 Kc5 Kb3 Rc4 Kb2 Kb5 Kb3 Ka5 Kxc4
""
c4 c6 d4 d5 cxd5 cxd5 Nc3 Nc6 Nf3 Nf6 Bg5 Bg4 h3 Bxf3 exf3 e6 Bb5 Be7 O-O O-O Rc1 Qb6 Bxc6 bxc6 b3 Rac8 Na4 Qa6 Nc5 Bxc5 Bxf6 Ba3 f4 gxf6 Qg4+ Kh8 Rc3 Rg8 Qh4 Rg6 Rg3 Rxg3 fxg3 Be7 g4 Qd3 f5 Qxd4+ Kh1 Rg8 fxe6 fxe6 Rf3 Qd1+ Kh2 Bd6+ g3 Qxf3
""
e4 c5 c3 e6 d4 d5 e5 cxd4 cxd4 Nc6 Nc3 Nge7 Nf3 a6 Bd3 Ng6 O-O Be7 a3 O-O Be3 Qe8 b4 b5 Rc1 Bd7 Qd2 f5 exf6 Bxf6 Bxg6 Qxg6 Ne5 Nxe5 dxe5 Bxe5 Nxd5 exd5 Qxd5+ Be6 Qxe5 Rae8 Rc7 Bh3 Qg3 Qxg3 hxg3 Bg4 Rfc1 Be2 Ra7 Re6 Rcc7 Rg6 Bd4 Rd8 Rxg7+ Rxg7 Bxg7 Rd3 Bh6 Rxa3 Rg7+ Kh8 Rg5 Bc4 Bf8 Rb3 Bc5 h6 Rg6 Kh7 Rxa6 h5 Rf6 Rb1+ Kh2 Rb2 Rf5 Kg6 Re5 Rc2 f4 Bf1 Rg5+ Kh6 Bf8+ Kh7 Rxh5+ Kg8 Bc5 Rxg2+ Kh1 Rxg3 Re5 Rf3 f5 Bd3 Kg2 Rxf5 Rxf5 Bxf5 Kf3 Bd3 Kf4 Bc4 Ke5 Kf7 Kd6 Kf6 Kc6 Kf5 Kb6 Ke4 Ka5 Kd3 Kb6 Kc2 Ka5 Kb3 Kb6 Bd3 Ka5 Be2 Kb6 Bd3 Ka5 Be4 Kb6 Bd5 Ka5 Bc4 Kb6 Bd3
""
e4 d6 d4 Nf6 Bd3 e5 c3 Be7 Ne2 O-O O-O c6 f3 Nbd7 Be3 Qc7 Nd2 Re8 Nb3 Nf8 Qd2 Ng6 d5 Bd7 c4 c5 f4 exf4 Nxf4 Ne5 Rae1 Nfg4 h3 Nxe3 Qxe3 Bg5 Qg3 Bh6 Nh5 Ng6 h4 Re5 Qf3 Rf8 g3 Qc8 Nf4 Bxf4 gxf4 Nxh4 Qg3 Rh5 Be2 Rh6 Kf2 f5 Rh1 Ng6 Rxh6 gxh6 Bh5 Rf6 e5 dxe5 fxe5 f4 Qg2 f3 Qg3 Ra6 e6 Bxe6 Bxg6 hxg6 Qxg6+ Kf8 Qxh6+ Ke7 Rxe6+ Rxe6 Qxe6+ Qxe6 dxe6 Kxe6 Nxc5+ Kd6 Nxb7+ Kc6 Na5+ Kc5 b3 Kb4 Nc6+ Kc5 Nxa7 Kb6 Nb5 Kc5 Kxf3 Kb4 Ke3 Kc5 Kd3 Kb6 Kd4 Kc6 b4 Kb6 a4 Kc6 a5 Kd7 a6 Ke6 a7 Kf5 a8=Q Kf4 c5 Kg4 c6 Kg5 c7 Kf5 c8=Q+ Kf4 Qd5 Kg3 Qcf5 Kh4 Qde4+ Kg3 Qff3+ Kh2 Qee2+
Nf3
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 Nd7 Bd3 Bxd3 Qxd3 Ngf6 Bf4 e6 O-O-O Be7 Ne5 O-O Rhe1 Nd5 Bd2 c5 Nxd7 Qxd7 dxc5 Bxc5 Be3 Bxe3+ fxe3 Qa4 Qb3 Qxb3 axb3 Rac8 c4 b5 Rd4 bxc4 bxc4 Nb6 b3 a5 Rd6 Nxc4 bxc4 Rxc4+ Kd2 Rb8 Ke2 a4 Ra6 Rc2+ Kf3 Ra2 Rc1 g6 Ne4 Rbb2 Rg1 f5 Nc3 Rf2+ Kg3 Rac2 Nxa4 Rfe2 Kf3 Rf2+ Kg3 Rfe2 Kf3 Rf2+ Kg3
""
e4 c6 d4 d5 e5 Bf5 Bd3 Bxd3 Qxd3 e6 c3 c5 Ne2 Nc6 f4 Nh6 O-O c4 Qc2 b5 Ng3 g6 a4 a6 axb5 axb5 Rxa8 Qxa8 Be3 b4 cxb4 Nxb4 Qc1 Nd3 Qc2 Ng4 Bd2 Qa2 Bc3 Bb4 h3 Ne3 Qd2 Nxf1 Nxf1 Bxc3 Nxc3 Qxb2 Qxb2 Nxb2 Nd2 Ke7
""
e4 e5 Nf3 Nc6 d4 exd4 Bc4 d6 c3 dxc3 Nxc3 Bg4 Bxf7+ Kxf7 Ng5+ Qxg5 Bxg5 Bxd1 Kxd1 h6
b4 d5
