Moves
d4 Nf6
e4 d6 d4 Nf6 Bd3 e5 d5 Be7 Ne2 Bg4 f3 Bc8 O-O O-O c4 Nbd7 b4 a5 Bd2 axb4 Bxb4 b6 a3 Nh5 Nbc3 Bg5 a4 Be3+ Kh1 Qh4 Qe1 Qg5 Nd1 Bc5 Bxc5 Nxc5 Bc2 Nf4 Nxf4 Qxf4 Qe3 Qxe3 Nxe3 g5 h3 Bd7 Nf5 Bxf5 exf5 f6 g4 Ra5 Ra3 Kg7 Kg2 h5 Kg3 Kh6 Rb1 Rfa8 Rba1 Nb7 Rb1 Rc5 Bd3 Na5 Rb4 Rh8 Rc3 Kg7 Rb5 hxg4 fxg4 Rxb5 cxb5 Rc8 Be4 Nb7 h4 gxh4+ Kxh4 Nc5 Bc2 Rh8+ Kg3 Rh1 Kg2 Ra1 Rc4 Ra2 Kf3 Ra3+ Ke2 Rg3 Kf2 Ra3 Rb4 Kh6 Rb1 Kg5 Bd1
""
e4 g6 d4 Bg7 c3 Nf6 e5 Nd5 Bc4 Nb6 Bb3 d6 f4 O-O Nf3 a5 a4 c5 O-O c4 Bc2 Nc6 Na3 Bg4 h3 Bxf3 Qxf3 e6 Nb5 d5 Nd6 Rb8 Be3 Nc8 Nb5 N6a7 Na3 b5 axb5 Nxb5 Nxb5 Rxb5 Bc1 Qb6 Ba4 Rxb2 Bxb2 Qxb2 Rfb1 Qd2 Rd1 Qb2 Bd7 Ne7 Rxa5 Nf5 Rb5 Qc2 Rbb1 Rd8 Rdc1 Qd2 Ba4 Qa2 Bd1 Qd2 Rc2 Qe1+ Kh2 Qh4 Rcb2 Bh6 Rb8 Bxf4+ Kg1 Qe1+ Qf1 Be3+ Kh2 Qxf1 Rxd8+ Kg7
""
e4 c6 d4 d5 e5 Bf5 Bd3 Bxd3 Qxd3 e6 c3 c5 Ne2 Nc6 O-O cxd4 cxd4 h5 a3 h4 h3 Nh6 Nbc3 Nf5 b4 a6 Bb2 Qb6 Nxd5 exd5 Qxf5 Ne7 Qg5 f6 exf6 gxf6 Qf4 O-O-O Rac1+ Kd7 Rfe1 Bh6 Qf3 Bxc1 Nxc1 Kc8 Nd3 Rhe8 Nc5 Kb8 Re6 Nc6 Rxe8 Rxe8 Nd7+ Kc7 Nxb6
""
e4 c6 d4 d5 exd5 cxd5 Nc3 Nf6 Nf3 Nc6 Bg5 e6 Bd3 Be7 O-O O-O Re1 a6 Qd2 Nb4 Bf1 b5 Ne5 Bb7 a4 Rc8 axb5 axb5 Ra7 Ba8 Rea1 Qb6 Rxe7 Ne4 Nxe4 dxe4 Qxb4 f6 Nd7 Qc6 Nxf8 Rxf8 Be3 f5 Qc5 f4 Qxc6
Nc3
e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Bf5 d4 Nf6 Bc4 e6 O-O c6 Re1 Ng4 h3 h5 Bg5 Be7 Bxe7 Qxe7 hxg4 hxg4 Ne5 Qh4 Kf1 Qh1+ Ke2 Qxg2 Rg1 Qh3 Rh1 Qxh1 Qxh1 Rxh1 Rxh1 Ke7 Rh8 Bxc2 Nxg4 b5 Bb3 a5 Bxc2 b4 Na4 f5 Ne5 Kf6 Nc5 g5 Rh6+ Ke7 Rxe6+ Kf8 Rf6+ Ke7 Rf7+ Ke8 Bxf5 Na6 Bd7+ Kd8 Rf8+ Kc7 Rxa8 Nxc5 dxc5 g4 Ra7+ Kd8 Bxc6 g3 fxg3 a4 Bxa4 b3 Bxb3 Kc8 Nc4 Kb8 g4 Kxa7 g5 Kb7 g6 Kc7 g7 Kc6 g8=Q Kc7 Qf7+ Kc6 Qe6+ Kb5 Qb6#
""
