Moves
""
d4 d5 c4 c6 Nf3 h6 e3 e6 Nc3 Bb4 Bd2 Nf6 c5 Bxc3 Bxc3 Ne4 Qc2 O-O Bd3 f5 Bxe4 fxe4 Ne5 Rf6 O-O-O Nd7 f4 Nxe5 dxe5 Rg6 Rdg1 b6 g4 bxc5 f5 exf5 gxf5 Bxf5 Rxg6 Bxg6 Rg1 Bh7 e6 d4 Qg2 g5 exd4 cxd4 Bb4 Rc8 e7 Qe8 Bc5 d3 h4 Kh8 hxg5 hxg5 Bd4+ Kg8 Qxg5+ Qg6 Qxg6+ Bxg6 Rxg6+ Kf7 Rg7+ Ke6 Kd2 c5 Bxc5 Kf5 Rf7+ Ke6 Rf8 Rxc5 e8=Q+
""
d4 Nf6 c4 g6 Nc3 Bg7 Bg5 d6 Nf3 O-O e3 Bg4 Be2 Nc6 Qb3 b6 h3 Bd7 e4 h6 Bxf6 exf6 O-O f5 d5 Na5 Qc2 fxe4 Nxe4 Bf5 Bd3 Re8 Rfe1 Bxe4 Bxe4 Nb7 Rac1 Nc5 b4 Nxe4 Rxe4 Qf6 Rxe8+ Rxe8 a4 h5 Kh1 g5 c5 g4 hxg4 hxg4 Nh2 Qh4 cxd6 g3 fxg3 Qxg3 dxc7 Be5 Kg1 Qxh2+ Kf1 Qh1+ Kf2 Bd4+ Kf3 Re3+ Kf4 Qh4+ g4 Qf6+ Qf5 Be5+ Kxe3 Qh6+ Ke4 Qxc1 c8=Q+
Nf3
Nf3 c6 e4 d5 exd5 cxd5 d3 Bf5 Bf4 Nd7 Nc3 e6 h3 Bc5 a3 Ngf6 d4 Be7 Bd3 Bxd3 cxd3 O-O Qb3 Qb6 Qxb6 Nxb6 O-O h6 h4 Nh5 Be5 f5 Rfe1 Rae8 Rac1 Nd7 Nb5 Nxe5 dxe5 a6 Nc7 Rc8 Nxe6 Rxc1 Rxc1 Re8 Rc7 b5 Ra7 Bxa3 Rxa6 Bxb2 d4 b4 Nc7 Rd8 Rd6 Rc8 Nxd5 b3 Rb6 Rc1+ Kh2 Bxd4 Nxd4 Rd1 Ne7+ Kf7 Ndxf5 g6 e6+ Kf6 Ne3 Rd3 N7d5+ Rxd5 Nxd5+ Ke5 e7 Ng7 Rxg6 b2 Rxg7 b1=Q e8=Q+ Kxd5 Rd7+ Kc4 Qc8+ Kb3 Rb7+ Ka2 Qa8#
""
d4 c6 e3 d5 Bd3 Nf6 f4 Bg4 Nf3 Nbd7 Nbd2 e6 O-O Bd6 c3 c5 Qe1 cxd4 cxd4 O-O Ne5 Bh5 Qh4 Bg6 Nxg6 hxg6 Rf3 Nh5 Qf2 g5 fxg5 Qxg5 Rg3 Nxg3 hxg3 Bxg3 Qf3 Qh4 Nf1 Bf2+ Qxf2 Qxf2+ Kxf2 Nf6 Bd2 Rac8 Ng3 g6 Rh1 Ng4+ Kf3 f5 Nf1 Rc7 Nh2 Rh7 Kg3 g5 Be2 Nxh2 Rxh2 f4+ exf4 gxf4+ Bxf4 Rxh2 Kxh2 Rxf4 g4 Rf2+
""
d4 c6 e3 d5 h3 Bf5 Nf3 Nd7 Bd3 Bxd3 Qxd3 Ngf6 O-O e6 b3 Bd6 a4 Rc8 Ba3 Bb8 Nbd2 c5 c3 O-O Qb5 Qc7 Rac1 b6 dxc5 bxc5 Rfd1 Ne4 Nxe4 dxe4 Nd2 Qh2+ Kf1 Qh1+ Ke2 Qxg2 Qxd7 Qxh3 Nc4 Qf3+ Kf1 Bg3 Rd2 Qh1+ Ke2 Qh5+ Kf1 Qh3+ Ke1 Qh1+ Ke2 Qf3+ Kf1 h5 Qe7 h4 Ne5 Bxe5 Qxh4 Bf6 Qg3 Qxg3 fxg3 Bxc3 Rxc3 Rfd8 Rxd8+ Rxd8 Bxc5 Rd3 Bd4 a5 Rxd3 exd3 Ke1 f6 Kd2 e5 Bxe5 fxe5 Kxd3 Kf7 Ke4 Ke6 g4 g5 Kd3 Kd5 e4+ Kc5 Kc3 Kd6 Kc4 Kc6 b4 axb4 Kxb4 Kb6 a5+ Ka6 Kc5 Kxa5 Kd5 Kb4 Kxe5 Kc3 Kf5 Kd4 e5 Kd5 e6 Kd6 Kf6 Kc7 Kf7 Kd6 e7 Kd7 e8=Q+ Kd6 Qe6+ Kc5 Qe5+ Kb4 Qxg5 Kc3 Ke6
""
d4 d5 c4 dxc4 e4 Nc6 Nf3 Nf6 Nc3 e6 Bxc4 Bb4 Bd3 Nxd4 Bb5+ Nxb5
""
d4 c6 e4 d5 e5 Bf5 Nc3 e6 Nf3 Nd7 Nh4 Qxh4 Be2 Bb4 Bd2 c5 dxc5 Bxc5 O-O Ne7 Bf3 Nxe5 Na4 Bd6 Bc3 Nxf3+ Qxf3 Qxh2#
c4
d4 d5 c4 Nf6 Nf3 Bf5 Nc3 e6 Bg5 Bb4 e3 Nbd7 cxd5 Bxc3+ bxc3 exd5 Ne5 h6 Nxd7 Bxd7 Bh4 g5 Bg3 Ne4 Qb3 Bc6 Be5 f6 f3 fxe5 fxe4 exd4 cxd4 dxe4 Bc4 Qf6 Rf1 Qd6 Bf7+ Ke7 Bh5 Rhf8 Rf7+ Rxf7 Qxf7+ Kd8 Qg8+ Ke7 Qg7+ Ke6 Bg4+ Kd5 Qf7+
""
e4 c6 f4 d5 e5 Bf5 g3 h6 Bg2 Nd7 Nf3 Qb6 d3 e6 Nc3 Bc5 d4 Bb4 Bd2 c5 a3 Ba5 Ne2 Bxd2+ Qxd2 c4 c3 Ne7 O-O O-O h3 Bd3 Rf2 Nf5 g4 Ne7 Ng3 a5 Ne1 Bh7 Nf3 Rae8 Re1 Ng6 f5 exf5 Nxf5 Re6 h4 Ne7 h5 Nxf5 gxf5 Bxf5 Ng5 Ree8 Rxf5 hxg5 Rxg5 Re6 Qf4 Rh6 Re2 f6 Rf5 fxe5 Rxf8+ Nxf8 Qxe5 Kh8 Bxd5 Qd8 Bf3 Qh4 Rg2 Re6 Qxg7#
""
d4 f5 c4 Nf6 Nc3 e6 Nf3 Bb4 Bd2 Bxc3 Bxc3 O-O e3 d6 Bd3 b6 h4 Bb7 h5 h6 Qc2 Ne4 O-O-O a5 Rdg1 Nd7 Bxe4 Bxe4 Qd2 Nf6 d5 e5 Nh2 Nxh5 f3 Ng3 fxe4 Nxh1 Rxh1 fxe4 Rg1 Qg5 g4 Rf6 Kb1 Raf8 a3 h5 Qe2 hxg4 Qxg4 Qxg4 Nxg4 Rf3 Nh6+ Kh7 Ng4 Rf1+ Rxf1 Rxf1+ Kc2 Rg1 Nf2 Rg2 Be1 g5 Kd1 g4 Nxe4 Rxb2 Nf6+ Kg6 Nxg4 Rb3 Bd2 Rxa3 Ke2 a4 Nf2 Kf5 e4+ Kg6 Nd3 Ra2 Nb4 Rb2 Kd3 a3 Kc3 Kh5 Bc1 Rb1 Bxa3 Kg4 Nc6 Kf3 Kd3 Rb3+ Kc2 Rxa3 Nb4 Kxe4 Kb2 Rh3 Na6 Kd4 Nxc7 Kxc4 Ne6 Kxd5 Nc7+ Kc6 Ne6 Rh2+ Kc3 d5 Kb4 Rh4+ Kb3 d4 Kc2 b5
""
e4 c6 d3 d5 exd5 cxd5 Be2 Bf5 Be3 e5 Nd2 Nc6 Nb3 Nf6 h3 d4 Bg5 Be7 Qd2 h6 Bxh6 Rxh6 Na5 Qxa5 g4 Qxd2+ Kxd2 Bxg4 Bxg4 Nxg4 Nf3 Nxf2 Rh2 Nxh3 Rg1 Nxg1 Rxh6 gxh6 Nxg1 O-O-O
""
d4 d5 c4 e6 Nf3 c6 e3 Nf6 Nc3 h6 a3 a6 c5 b5 b4 Bb7 a4
""
d4 g6 c4 Bg7 Nf3 e6 Nc3 Ne7 Bf4 c6 Qd2 d5 cxd5 cxd5 Bh6 O-O Bxg7 Kxg7 h4 h5 Nh2 f5 O-O-O Ng8 f3 Nh6 g4 fxg4 fxg4 hxg4 Qg5 Qxg5+ hxg5 Nf5 Nxg4 Nd7 Bg2 b6 e4 dxe4 Bxe4 Rb8 Bxf5 exf5 Nh6 Bb7 Rhf1 Rbe8 d5 Nc5 d6 Rd8 Nb5 a6 Nc7 Ne4 Ne6+ Kh7 Nxf8+ Rxf8 d7 Rd8 Nf7 Rf8 d8=Q Rxd8
""
g3 c6 Bg2 d5 Nf3 Bg4 O-O Nf6 b3 Nbd7 Bb2 e5 Nxe5 Nxe5 Bxe5 Bd6 Bxd6 Qxd6 d3 h5 Qd2 h4 Qe3+ Qe6 Qxe6+ fxe6 Nd2 Bxe2 Rfe1 Bg4 h3 Bxh3 Bxh3 hxg3 Bxe6 gxf2+ Kxf2 Rh2+ Kg1 Rxd2 Bc8+ Kd8 Bxb7 Rb8 Bxc6 Rxc2 Rec1 Rxc1+ Rxc1 Rc8 b4 a6 a4 Ke7 b5 axb5 axb5 Kd6 Ra1 Rxc6 bxc6 Kxc6 Ra7 Nd7 Ra8 Ne5 Rg8 g6 d4 Nf3+ Kf2 Nxd4 Rxg6+ Kc5 Ke3 Nf5+ Kd3 Nd6 Rg1 Nb5 Rc1+ Kd6 Ke3 Nc7 Rd1 Ke5 Re1 d4+ Kd3+ Kd5 Re4 Nb5 Rh4 Kc5 Rh5+ Kb4 Rh6 Kc5 Rh5+ Kb4 Rg5 Ka4 Rd5 Kb4 Rd8 Kc5 Rc8+ Kd6 Kc4 Kd7 Rc5 Nd6+ Kxd4 Ke7 Re5+ Kf6 Kd5 Nf7 Re1 Kg6 Rf1 Ng5 Ke5 Nf7+ Ke6 Ng5+ Ke7 Nh7 Ke6 Ng5+ Ke5 Nh3 Ke6 Kh5 Rf7 Kg4 Ke5 Ng5 Rg7 Kh5 Kf5
""
d4 d5 c4 c6 Nf3 e6 e3 Nf6 Nc3 Be7 a3 O-O Bd2 Nbd7 Qc2 b6 cxd5 cxd5 Bd3 Bb7 Rc1 Rc8 Qb1 g6 h4 Kg7 Ke2 h5 Ne5 Nxe5 dxe5 Ne4 g3 Nc5 Bc2 Ba6+ Ke1 Bb7 Rg1 Ne4 g4 Bxh4 Nxe4 dxe4 gxh5 g5 Bxe4 Rxc1+ Bxc1 Bxe4 Qxe4 Qd5 Qxh4
""
