Moves
""
e4 c5 c3 Nc6 d4 cxd4 cxd4 d5 e5 e6 f4 a6 Nf3 b5 Be2 Qb6 O-O Nge7 a3 Bb7 Nc3 Nf5 Kh1 Ncxd4 Be3 Nxe3 Qxd4 Qxd4 Nxd4 Nxf1 Rxf1 Be7 f5 exf5 Nxf5 Bf8 Bg4 h5 Bh3 g6 Nd4 Bg7 e6 Bxd4 exf7+ Kf8 Ne2 Be5 Nf4 Bxf4 Rxf4 Rd8 Be6 d4 Bb3 Rd6 Rf2 a5 Re2 Rf6 Re8+ Kg7 Rg8+ Rxg8 fxg8=Q+ Kh6 h4 Rf1+ Kh2 g5 hxg5#
""
e4 e6 d4 d5 exd5 exd5 c4 c6 Nc3 Bd6 cxd5 cxd5 Nxd5 Nc6 Nf3 Bg4 Be2 Qa5+ Nc3 Nge7 O-O O-O Be3 a6 a3 Ng6 b4 Qc7 Nd5 Qd8 Qb3 Kh8 Nc3 Nf4 Bxf4 Bxf4 h3 Bxf3 Bxf3 Nxd4 Qd1 Rc8 Nd5 Bb8 Qxd4 Qd6 Rad1 Qh2#
b4
e4 e5 d4 exd4 Bc4 Nf6 e5 d5 Qxd4 Nc6 Qd1 Nxe5 Bb3 Bd6 Ne2 O-O O-O c6 Bg5 Neg4 h3 Nh2 Re1 Qb6 Be3 Qc7 f4 Bxh3 Kxh2 Ng4+ Kxh3 Nxe3 Qd4 Rae8 Nbc3 Re6 Ng3 Rh6+ Nh5 Rxh5+ Kg3 Nf5+
Nf3
e4 c5 c3 d5 exd5 Qxd5 Nf3 Bg4 Be2 Nc6 O-O Nf6 a4 e6 Na3 Be7 Nb5 Qd8 c4 O-O b3 a6 Nc3 Qc7 Ba3 Rfd8 Qc2 Bxf3 Bxf3 Nd4 Qd1 Nxf3+ gxf3 Qf4 Kh1 Rxd2 Qe1 Qxf3+ Kg1 Rd4 Ne2 Rg4+ Ng3 Bd6 Qe3 Qxe3 fxe3 Bxg3 hxg3 Rxg3+ Kh2 Rxe3 Rad1 Rxb3 Bc1 Rc3 Rxf6 gxf6 Bh6 Rxc4 Rg1+ Kh8 Bg7+ Kg8 Bh6+ Kh8 Bg7+ Kg8 Bh6+
""
g3 c6 Bg2 d5 b3 e5 Bb2 Bd6 Nc3 Ne7 e3 O-O Qe2 f5 Nf3 Ng6 Na4 b5 Nc3 a5 h4 f4 O-O-O fxe3 fxe3 Bg4 Bh3 Bxf3 Qe1 Bxh1 Qxh1 Nd7 Be6+ Kh8 h5 Ne7 h6 g6 Qh3 Nc5 Bg4 a4 e4 d4 Ne2 axb3 axb3 d3 Nf4 dxc2 Kxc2 Ra2 Ne6 Qa5 Nxf8 Qa3 Rb1 Qxb3+ Kc1 Nd3#
""
e4 d6 d4 c5 c3 cxd4 cxd4 Nc6 Nc3 g6 Be3 Bg7 Nf3 Nf6 h3 O-O Be2 e5 d5 Ne7 Qd2 a6 Bh6 b5 a3 Nd7 Bxg7 Kxg7 Ng5 Nb6 f3 f5 exf5 Nxf5 O-O h6 Nge4 Bb7 Rfd1 Nd4 Bd3 Nxd5 Nxd5 Bxd5 Ng3 Bxf3 Rf1 Qh4 Kh2 Bb7 Rac1 Rxf1 Bxf1
Nc3 Nf6
d4 d5 c4 c6 Nc3 Nf6 e3 g6 b3 Bg7 Bb2 O-O Nf3 Re8 Bd3 Bg4 h3 Bxf3 Qxf3 e6 O-O Nbd7 Ba3 e5 Qd1 e4 Be2 h5 cxd5 cxd5 Bd6 Nb6 Bh2 Rc8 Rc1 Nh7 Qd2 Ng5 Nb5 Rxc1 Rxc1 Qf6 Nxa7 h4 Qb4 Nd7 Nb5 Nf8 Qd6 Nfe6 Nc7 Nxc7 Qxf6 Bxf6 Rxc7 Ra8 a4 b6 Bg4 Ra5 Rb7 b5 Rxb5 Rxb5 axb5 Bd8 Bd6 Ne6 Bxe6 fxe6 Kf1 Kf7 Ke2 Ke8 f3 Kd7 Bc5 exf3+ Kxf3 Bc7 e4 dxe4+ Kxe4 Bb8 d5 exd5+ Kxd5 g5 Ke4 Ke6 Bd4 Bc7 Kf3 Kf5 b6 Bb8 b7 Bc7 b4 Bb8 b5 Ke6 Kg4 Kd5 Be3 Kc4 Bxg5 Kxb5 Bxh4 Kc6 Bg3 Kxb7 Bxb8 Kxb8 h4 Kc8 h5 Kd7 Kg5 Ke7 Kh6 Kf7 g4 Kf6 g5+ Kf5 g6 Kf6 g7 Kf7 Kh7 Kf6 g8=Q Kf5 Kg7 Ke4 Kf8 Kd3 h6 Kd2 h7 Kc3 h8=Q+ Kb4 Qh3 Kb5 Qh5+ Kb6 Qgg6+ Kb7 Kg7 Kc8 Kh6 Kc7 Kg5 Kb7 Qhh7+ Kb8 Qgg8#
d4
e4 b6 d4 Bb7 c4 g6 Nc3 Bg7 f3 Nf6 Be3 Nc6 Bd3 e6 Nge2 Nb4 Bb1 Nc6 Bd3 O-O a3 d5 cxd5 exd5 e5 Nd7 O-O Ne7 Ng3 c5 Nb5 c4 Bc2 Nc8 f4 a6 Nc3 b5 f5 Bc6 f6 Bh8 Bh6 Re8 Nf5 a5 Qg4 Nxf6 exf6 Bxf6 Ng3 Bd7 Qf3 Bxd4+ Kh1 f5 Qxd5+ Be6 Qxa8 Qh4 Bf4 Nd6 Qf3 Nf7 Rae1 g5 Bxf5 gxf4 Bxe6 Rxe6 Rxe6 fxg3 Qxg3+ Qxg3 hxg3 Ng5 Re8+ Kg7 Ne2 Bxb2 Nf4 Bxa3 Nh5+ Kg6 g4 Bb2 Rg8+ Kh6 Rf5 Ne6 Nf4 Nxf4 Rxf4 a4 Re4 a3 Re1 a2 Ra8 a1=Q Raxa1 Bxa1 Rxa1 b4 Rb1 b3 Kg1 Kg5 Kf2 Kxg4 Ke3 Kg3 Kd4 Kxg2 Kxc4 Kg3 Kxb3 h5 Kc2 h4 Kd2 h3 Re1 Kg2 Ke3 h2 Re2+ Kg1 Rxh2 Kxh2
""
d4 d5 c3 Nf6 Nf3 b6 Bg5 Bb7 e3 Nbd7 Bd3 g6 Qe2 c5 Nbd2 c4 Bc2 Rc8 h4 h6 Bxf6 Nxf6 Ne5 Bg7 Qf3 O-O Qe2 h5 Ndf3 Ne4 Ng5 Nxg5 hxg5 e6 Rxh5 gxh5 Qxh5 Re8 Qxf7+ Kh8 Ng6+ Kh7 Ne7+ Kh8 Qh5+
""
c3 d6 Qc2 e5 d3 f5 e4 Nf6 Nd2 Nc6 Ngf3 Be7 a3 O-O d4 exd4 cxd4 fxe4 Nxe4 Nxe4 Qxe4 Bf6 Bc4+ Kh8 O-O Re8 Qc2 Bg4 Be2 Bxf3 Bxf3 Nxd4 Qc4 Nxf3+ gxf3 Be5 f4 d5 Qc2 Bd6 Be3 Qh4 Kh1 Re6 Qd2 Rh6 f3 c6 Rg1 Rf8 Rg4 Qh3 Rag1 Qxf3+ R1g2 Rg6 Rxg6 hxg6 Kg1 Bxf4 Bxf4 Qxf4 Qxf4 Rxf4 Rxg6 Rc4 Rd6 Rc1+ Kg2 Rc2+ Kg3 Rxb2 Rd8+ Kh7 h4 a5 Kg4 c5 Kg5 d4 h5 b5 Rd7 Rg2+ Kh4 b4 a4 b3 Rb7 b2 Rb5 d3 Kh3 Re2 Kg4 d2 Rxb2 d1=Q Rxe2 Qxe2+
Nc3
d4 d6 c4 g6 Nc3 Bg7 Nf3 Nf6 e4 O-O Bd3 Bg4 O-O Nbd7 h3 Bxf3 Qxf3 e5 d5 Nc5 Bc2 Nh5 b4 Na6 a3 c6 Be3 cxd5 cxd5 Rc8 Bd2 Qh4 Ba4 f5 Rac1 fxe4 Qxe4 Qe7 Nb5 Rxc1 Rxc1 b6 Rc6 Rd8 Qc4 Nb8 Rc7 Nd7 Nxa7 e4 Nc6 Qf6 Nxd8 Qa1+ Qc1
d4 Nf6
e4 d6 d4 Nf6 Bd3 g6 Ne2 Bg7 O-O O-O f4 c5 c3 cxd4 cxd4 Nc6 Be3 Bg4 Nbc3 Nd7 h3 Bxe2 Nxe2 Qb6 Qd2 Nxd4 Kh1 e5 fxe5 dxe5 Bc4 Rad8 Rad1 Nb8 a4 Nbc6 b3 Qb4 Qxb4 Nxb4 Nxd4 exd4 Bd2 Nc6 b4 a6 b5 axb5 axb5 Ne5 Ba2 b6 Bb4 Rfe8 Bxf7+ Nxf7
""
e4 e5 Nf3 d6 c3 Nf6 Qc2 Be7 d4 exd4 cxd4 O-O Bd3 Bg4 Nbd2 Re8 O-O h6 Re1 Bf8 b3 Nc6 a3 Nh5 Bb2 Nf4 Bf1 Qf6 e5 dxe5 dxe5 Qf5 Qxf5 Bxf5 Nd4 Bg6 Nxc6 bxc6 Nc4 Rab8 b4 Rbd8 g3 Nd3 Bxd3 Bxd3 Na5 c5 Bc3 cxb4 Bxb4 c5 Bc3 c4 Rad1 Bc5 Nb7 Rc8 Nxc5 Rxc5 f4 a5 Kf2 Rb8 Rd2 Rb3 Bd4 Rd5 Bb2 c3 Bxc3 Rxc3 Re3 Rxa3 e6 fxe6 Rxe6 Kf7 Rb6 Bc4 Rb7+ Kg6 f5+ Rxf5+ Kg2 Bf1+ Kg1 Ra1 Rd6+ Kh7 Rdd7 Bh3+
""
e4 d6 d4 g6 Nc3 Bg7 Nf3 Nf6 Bd3 O-O O-O b6 Re1 Bb7 h3 Nbd7 Bf4 Re8 e5 dxe5 Nxe5 Nxe5 dxe5 Nd5 Nxd5 Qxd5 Qg4 h5 Qg3 h4 Qg4 f5 exf6 exf6 Be4 Rxe4 Rxe4 Qxe4 f3 Qd4+ Kh1 g5 Qe6+ Kh7 Bxc7 Rc8 Qf5+ Kh6 c3 Qc5 Bh2 Qxf5
""
e4 c6 d4 d5 exd5 cxd5 c4 Nf6 cxd5 Nxd5 Nc3 Nc6 Nf3 Bg4 Be2 e6 O-O Be7 h3 Bh5 Re1 O-O a3 Bg6 Nxd5 exd5 Bf4 Bf6 Ne5 Nxe5 dxe5 Be7 Rc1 b6 Bf3 Bc5 Qxd5 Qh4 Be3 Rad8 Qc4 Bd3 Qxh4
""
e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 e5 d5 Bb5 Ne4 Nxd4 Bd7 Bxc6 bxc6 O-O Bc5 c3 Qb8 f3 Ng5 Bxg5 Qxb2 Nd2 Qxc3 Nb3 Bb6 Rc1 Qb2 Rc2 Qa3 Bc1 Qe7 Kh1 c5 Ne2 Qxe5 Nf4 O-O Qxd5 Qf6 Nxc5 Bxc5 Qxc5 Be6 Nxe6 fxe6 Bb2 Qf7 Qxc7 Qg6 Qg3 Qxc2 Qxg7#
""
e4 e6 d4 d5 exd5 exd5 c4 Nf6 cxd5 Nxd5 Nc3 Bb4 Qb3 Bxc3+ bxc3 O-O Bc4 Nb6 Ne2 Nxc4 Qxc4 Nd7 Be3 Nb6 Qd3 Qg5 Bxg5
""
d4 d6 Bf4 g6 e3 Bg7 Nf3 Nf6 Bd3 Nh5 Bg3 Nxg3 hxg3 h5 c4 b6 Qb3 Bb7 a4 a5 Nc3 Nc6 Nb5 Nb4 Be2 c6 Nc3 c5 d5 e6 e4 exd5 exd5 O-O O-O Re8 Rfe1 Qf6 Bf1 Rad8 Rab1 Bc8 Nb5 Bf5 Rbd1 Bc2 Qa3 Bxd1 Rxd1 Qxb2 Nc7
""
e4 d6 Nf3 g6 d4 Bg7 Bc4 Nf6 O-O O-O e5 dxe5 Nxe5 b6 Qf3 c6 c3 Bb7 Qe2 Nbd7 Bg5 Nxe5 dxe5 Nd5 e6 f6 Bh4 c5 Rd1 Qd6 Bg3 Nf4 Bxf4 Qxf4 Na3 Rad8 Nb5 a6 Nc7 Qxc7 Rd2 Rxd2 Qxd2 Rd8 Qe3 Qc6 f3 b5 Bb3 c4 Bc2 Rd6 Be4 Qc7 Bxb7 Qxb7 Re1 Qc6 h4 f5 h5 a5 a3 b4 axb4 axb4 cxb4 Bd4 Qxd4 Rxd4 hxg6 hxg6 Re5 Qb6 Kh2 Qd6 f4 Rxf4 Rc5 Rf1+ Kh3 Rh1#
""
e4 e5 Nf3 d6 d4 Nd7 dxe5 dxe5 Bc4 c6 O-O Be7 Nc3 Ngf6 Bg5 O-O Re1 Qc7 Qe2 b5 Bb3 a5 a3 Ba6 Na2 Nc5 Nc1 b4 Bc4 bxa3 Bxa6 axb2 Rb1 Nxa6 Rxb2 a4 Nd3 a3 Ra2 Nb4 Nxb4 Bxb4 Rea1 Bc3 Rb1 Nd7 Bc1 Bb2 Rbxb2 axb2 Rxb2 Ra1 Qd2 Nc5 Rb4 Qa5 g3 Rxc1+ Qxc1 Qxb4 Nxe5 Nxe4 Qf4 Qe1+ Kg2 Nd2 Nxc6 Qf1#
""
d4 d6 c3 Nf6 Nf3 g6 Bg5 Bg7 Bxf6 Bxf6 h4 O-O h5 Bf5 e3 c6 hxg6 Bxg6 Bd3 Nd7 Nh4 Bxd3 Qxd3 e5 g3 c5 Nf5 cxd4 Ne7+
""
e4 g6 d4 Bg7 f4 d6 Nf3 Nc6 Be3 Bg4 c3 Bxf3 Qxf3 Nf6 Bc4 O-O O-O Nd7 Nd2 e6 e5 d5 Bd3 Ne7 g4 f5 gxf5 Nxf5 Bxf5 Rxf5 Kh1 Qh4 Rg1 Raf8 Rg4 Qe7 Rf1 c5 dxc5 Nxc5 Bxc5 Qxc5 Nb3 Qc7 Nd4 Rxe5 Qg2 Re4 f5 Bxd4 Rxe4 dxe4 cxd4 exf5 h4 Qe7 Qg3 Qf6 d5 Rd8 Rd1 f4 Qb3 Qxh4+ Kg1 Qg3+ Qxg3 fxg3 Kg2 Kg7 Kxg3 Kf6 Kf4 Re8 d6 Ke6 Kxe4 Rd8 Rh1 h5 Rg1 Rh8 Rxg6+ Kd7 Kd5 h4 Rg7+ Kc8 d7+ Kd8 b4 h3 Rg1 h2 Rh1 Kxd7 a4 Rh5+ Kc4 Kc6 b5+ Kb6 Kb4
""
